latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
34.33521,-118.53866,327.3,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,288.9,2.2,N
34.33458,-118.53397,304,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.4,2.2,N
34.33395,-118.52929,305.6,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,287.3,0.8,N
34.33335,-118.5248,299.1,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,286,0.8,N
34.33232,-118.54374,353.3,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,307.4,13.3,N
34.33171,-118.53916,332,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,289.5,2.2,N
34.32686,-118.50288,323.1,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.6,2.1,N
34.33294,-118.54839,295.7,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,284.8,13.3,N
34.33109,-118.53452,308.5,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,287,2.2,N
34.33047,-118.52988,301.7,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.5,0.8,N
31.20838,-102.95789,300.3,0.53,0.67,2019-10-12,0930,N,nominal,1.0NRT,277.5,0.7,N
34.32882,-118.54426,349.3,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,291.2,6,N
34.32821,-118.5397,310.4,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,286.5,1.4,N
34.32761,-118.53512,318.9,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.4,1.4,N
34.3264,-118.5261,300.5,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.9,0.8,N
34.32581,-118.52169,302.6,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,284.9,0.6,N
34.32339,-118.50358,298.6,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.2,0.8,N
34.32534,-118.54486,301.9,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,284.8,6,N
34.32473,-118.5403,299.7,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,286.1,1.4,N
34.32413,-118.53576,304.2,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,286.8,1.4,N
34.32352,-118.53125,306.8,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,287.3,0.8,N
34.32293,-118.52679,307.9,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.9,0.8,N
34.32064,-118.53638,309.2,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,286.5,1,N
34.32005,-118.5319,298.3,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285,0.9,N
34.31959,-118.55524,302.9,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,283.3,0.5,N
34.31718,-118.53707,305.5,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.1,1,N
31.36081,-103.62538,310.5,0.48,0.65,2019-10-12,0930,N,nominal,1.0NRT,277.3,2.1,N
31.35947,-103.62035,299.9,0.48,0.65,2019-10-12,0930,N,nominal,1.0NRT,277,1.4,N
34.31269,-118.55698,302.7,0.43,0.38,2019-10-12,0930,N,nominal,1.0NRT,285.2,0.6,N
31.20915,-103.1309,298.4,0.52,0.67,2019-10-12,0930,N,nominal,1.0NRT,277.9,0.9,N
33.00164,-110.77224,329.3,0.54,0.42,2019-10-12,0930,N,nominal,1.0NRT,291.6,5.3,N
34.14337,-117.427,300,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,287.2,0.3,N
34.3433,-119.01345,301.7,0.44,0.39,2019-10-12,0930,N,nominal,1.0NRT,289,0.8,N
34.24336,-118.38293,300.6,0.42,0.38,2019-10-12,0930,N,nominal,1.0NRT,281,0.2,N
34.24172,-118.38042,301.7,0.42,0.38,2019-10-12,0930,N,nominal,1.0NRT,282.5,0.4,N
34.29105,-118.80009,306.9,0.44,0.38,2019-10-12,0930,N,nominal,1.0NRT,288.5,0.9,N
34.15252,-118.19261,312.1,0.42,0.37,2019-10-12,0930,N,nominal,1.0NRT,286,1.4,N
34.11584,-117.92533,295.4,0.41,0.37,2019-10-12,0930,N,nominal,1.0NRT,284.4,0.4,N
34.03675,-117.55847,297.6,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,281.8,0.3,N
34.0358,-118.10368,307.5,0.41,0.37,2019-10-12,0930,N,nominal,1.0NRT,284.9,0.7,N
33.79501,-117.47523,301.6,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,283.6,0.8,N
33.85086,-118.32998,302.6,0.42,0.37,2019-10-12,0930,N,nominal,1.0NRT,290.9,2.3,N
33.81806,-118.24421,302.8,0.42,0.37,2019-10-12,0930,N,nominal,1.0NRT,290.7,1.3,N
33.81342,-118.23593,303,0.41,0.37,2019-10-12,0930,N,nominal,1.0NRT,290.9,1.5,N
33.71669,-117.71204,310,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,286.3,0.7,N
33.71609,-117.70998,308.2,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,286.5,1.1,N
33.77608,-118.23627,302.7,0.41,0.37,2019-10-12,0930,N,nominal,1.0NRT,290.9,1.2,N
33.77485,-118.22734,309,0.41,0.37,2019-10-12,0930,N,nominal,1.0NRT,290.4,0.7,N
33.61339,-117.82268,310.2,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,284.5,0.7,N
32.77309,-114.53331,330.3,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,288.9,10,N
32.76976,-114.53411,339.6,0.4,0.37,2019-10-12,0930,N,nominal,1.0NRT,284.9,10,N
32.59842,-117.01218,298.4,0.39,0.36,2019-10-12,0930,N,nominal,1.0NRT,283.4,0.7,N
32.13572,-116.07716,303.5,0.38,0.36,2019-10-12,0930,N,nominal,1.0NRT,277.4,0.7,N
31.84505,-116.58328,302.4,0.38,0.36,2019-10-12,0930,N,nominal,1.0NRT,286.7,0.3,N
30.4955,-109.6338,308.5,0.46,0.47,2019-10-12,0930,N,nominal,1.0NRT,285.1,1.9,N
28.68567,-106.08675,311,0.4,0.6,2019-10-12,0930,N,nominal,1.0NRT,284.2,1.1,N
29.05997,-111.08308,312,0.41,0.45,2019-10-12,0930,N,nominal,1.0NRT,289.2,0.8,N
28.69216,-111.65965,312.6,0.39,0.44,2019-10-12,0930,N,nominal,1.0NRT,288,1.3,N
28.68821,-111.66066,300.9,0.39,0.44,2019-10-12,0930,N,nominal,1.0NRT,286.4,0.8,N
48.55767,-115.45543,328.4,0.46,0.39,2019-10-12,0924,N,nominal,1.0NRT,273.6,4,N
48.55843,-115.46205,295.7,0.46,0.39,2019-10-12,0924,N,nominal,1.0NRT,270.8,3.5,N
48.55488,-115.46343,325.7,0.46,0.39,2019-10-12,0924,N,nominal,1.0NRT,270.8,3.5,N
48.55411,-115.45663,330.2,0.46,0.39,2019-10-12,0924,N,nominal,1.0NRT,270.7,4,N
48.58587,-116.30229,325.8,0.49,0.4,2019-10-12,0924,N,nominal,1.0NRT,270.9,2.5,N
48.58218,-116.30333,325.4,0.49,0.4,2019-10-12,0924,N,nominal,1.0NRT,270.9,4.1,N
48.58143,-116.29643,310.7,0.49,0.4,2019-10-12,0924,N,nominal,1.0NRT,270.7,3.5,N
48.88485,-122.73467,302,0.62,0.54,2019-10-12,0924,N,nominal,1.0NRT,278.4,2,N
47.69846,-115.46765,295.7,0.45,0.39,2019-10-12,0924,N,nominal,1.0NRT,270.4,0.9,N
47.69133,-115.46948,309.6,0.45,0.39,2019-10-12,0924,N,nominal,1.0NRT,271,1.2,N
47.68777,-115.47043,295.1,0.45,0.39,2019-10-12,0924,N,nominal,1.0NRT,270.1,1.2,N
47.4609,-116.38084,312.3,0.48,0.4,2019-10-12,0924,N,nominal,1.0NRT,272.7,1.4,N
46.81514,-112.79161,299.9,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,269,1,N
46.81259,-112.79784,301,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,268,1,N
46.81004,-112.80407,313.4,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,268.8,1.3,N
42.33568,-96.37243,326.1,0.56,0.69,2019-10-12,0924,N,nominal,1.0NRT,274,4,N
45.9441,-111.47716,296.2,0.38,0.36,2019-10-12,0924,N,nominal,1.0NRT,269.4,0.9,N
42.33276,-96.37242,319.7,0.57,0.69,2019-10-12,0924,N,nominal,1.0NRT,273.3,2.5,N
46.16959,-116.77353,312.4,0.48,0.4,2019-10-12,0924,N,nominal,1.0NRT,269.4,1.6,N
46.16591,-116.77434,304.6,0.48,0.4,2019-10-12,0924,N,nominal,1.0NRT,266.2,1.1,N
46.04647,-115.99518,311.1,0.45,0.39,2019-10-12,0924,N,nominal,1.0NRT,272.6,1.6,N
46.0436,-116.00195,301.9,0.45,0.39,2019-10-12,0924,N,nominal,1.0NRT,272.5,1.6,N
46.04002,-116.0027,308.1,0.45,0.39,2019-10-12,0924,N,nominal,1.0NRT,272.4,1.7,N
46.03644,-116.00347,319.2,0.45,0.39,2019-10-12,0924,N,nominal,1.0NRT,273.1,1.7,N
45.86596,-115.56843,309.3,0.44,0.38,2019-10-12,0924,N,nominal,1.0NRT,271.1,1.2,N
45.86525,-115.56261,300.2,0.44,0.38,2019-10-12,0924,N,nominal,1.0NRT,270.9,0.9,N
45.86247,-115.56944,301.5,0.44,0.38,2019-10-12,0924,N,nominal,1.0NRT,270.3,1.2,N
45.86177,-115.56364,296.9,0.44,0.38,2019-10-12,0924,N,nominal,1.0NRT,270.5,0.9,N
43.85207,-105.77628,295.4,0.57,0.43,2019-10-12,0924,N,nominal,1.0NRT,268.1,0.8,N
45.60645,-117.35911,296.4,0.5,0.41,2019-10-12,0924,N,nominal,1.0NRT,270.5,1.3,N
43.62073,-105.56702,297.3,0.39,0.44,2019-10-12,0924,N,nominal,1.0NRT,268.5,0.6,N
43.54669,-105.52164,296.6,0.4,0.44,2019-10-12,0924,N,nominal,1.0NRT,269.2,0.6,N
45.72837,-123.387,302.3,0.62,0.54,2019-10-12,0924,N,nominal,1.0NRT,270.8,1.7,N
45.72338,-123.38824,330.8,0.62,0.54,2019-10-12,0924,N,nominal,1.0NRT,271.8,6.2,N
43.18646,-105.84785,296.6,0.39,0.44,2019-10-12,0924,N,nominal,1.0NRT,266.4,0.5,N
44.94091,-117.43512,296.4,0.49,0.41,2019-10-12,0924,N,nominal,1.0NRT,275.2,1.4,N
44.94024,-117.42901,296.6,0.49,0.41,2019-10-12,0924,N,nominal,1.0NRT,277.3,1.1,N
44.93719,-117.43591,296.4,0.49,0.41,2019-10-12,0924,N,nominal,1.0NRT,275.6,1.1,N
44.71777,-121.55306,297.9,0.5,0.49,2019-10-12,0924,N,nominal,1.0NRT,266.7,1.9,N
44.71369,-121.56013,297.2,0.5,0.49,2019-10-12,0924,N,nominal,1.0NRT,266.4,1.9,N
44.71693,-121.55325,299.1,0.5,0.49,2019-10-12,0924,N,nominal,1.0NRT,266.1,1.1,N
44.71289,-121.5603,296.2,0.5,0.49,2019-10-12,0924,N,nominal,1.0NRT,267.1,1.2,N
44.07074,-116.7841,303.9,0.46,0.39,2019-10-12,0924,N,nominal,1.0NRT,268.7,1.2,N
44.41157,-120.7147,296.7,0.45,0.47,2019-10-12,0924,N,nominal,1.0NRT,274.4,0.9,N
44.40727,-120.71568,308.1,0.45,0.47,2019-10-12,0924,N,nominal,1.0NRT,274.2,2.2,N
44.04744,-118.77734,299,0.55,0.42,2019-10-12,0924,N,nominal,1.0NRT,271.8,1.6,N
44.04485,-118.7845,297.9,0.55,0.42,2019-10-12,0924,N,nominal,1.0NRT,271.2,1.8,N
44.04348,-118.77112,295,0.55,0.42,2019-10-12,0924,N,nominal,1.0NRT,272,2.6,N
42.68693,-111.59167,324.4,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,267.7,5.9,N
42.68613,-111.58697,304.8,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,269.4,1.5,N
42.68363,-111.59269,343.3,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,273.4,5.9,N
42.68283,-111.58798,295.9,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,268.2,1.5,N
41.26765,-105.60429,300.6,0.44,0.46,2019-10-12,0924,N,nominal,1.0NRT,271.1,1.3,N
41.88034,-112.19534,297.3,0.39,0.36,2019-10-12,0924,N,nominal,1.0NRT,273,0.8,N
42.87057,-121.15544,303.5,0.45,0.47,2019-10-12,0924,N,nominal,1.0NRT,273.2,1.5,N
42.86623,-121.15614,296.8,0.45,0.47,2019-10-12,0924,N,nominal,1.0NRT,270.8,1.5,N
42.85509,-121.18055,321.4,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,277.6,4,N
42.85555,-121.18593,305.4,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,275.1,3.3,N
42.85464,-121.17519,310.4,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,272.9,4,N
42.85074,-121.18116,336.8,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,283.4,4,N
42.85029,-121.1758,332.4,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,280.2,4,N
42.8512,-121.1866,319.9,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,278.1,3.3,N
42.84639,-121.18178,334.2,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,284.1,3,N
42.84594,-121.17639,327.4,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,279,3,N
42.84685,-121.18726,302.9,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,274.8,3.2,N
42.84206,-121.18265,303,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,273.4,3,N
42.84162,-121.17727,296.2,0.46,0.47,2019-10-12,0924,N,nominal,1.0NRT,271.5,3,N
42.30562,-120.16328,308.5,0.4,0.44,2019-10-12,0924,N,nominal,1.0NRT,271.6,2.3,N
48.55653,-115.45673,334.4,0.65,0.73,2019-10-12,1106,N,nominal,1.0NRT,271.4,5.9,N
48.55909,-115.46361,297.2,0.65,0.73,2019-10-12,1106,N,nominal,1.0NRT,270.3,5.2,N
48.55537,-115.46075,328.4,0.65,0.73,2019-10-12,1106,N,nominal,1.0NRT,271,4.2,N
48.55303,-115.45435,312.5,0.65,0.73,2019-10-12,1106,N,nominal,1.0NRT,269.2,4.2,N
48.5821,-116.30166,297.4,0.6,0.71,2019-10-12,1106,N,nominal,1.0NRT,269.4,1.4,N
47.46225,-116.38078,295.8,0.65,0.73,2019-10-12,1106,N,nominal,1.0NRT,272,1.2,N
46.04521,-116.00296,295.7,0.76,0.77,2019-10-12,1106,N,nominal,1.0NRT,271.5,2.2,N
46.03601,-116.00037,295.1,0.76,0.77,2019-10-12,1106,N,nominal,1.0NRT,270.9,2.2,N
46.0462,-115.99675,303.5,0.76,0.77,2019-10-12,1106,N,nominal,1.0NRT,271.4,1.8,N
46.04003,-116.00221,297.6,0.76,0.77,2019-10-12,1106,N,nominal,1.0NRT,271.5,2.5,N
45.72715,-123.38453,324.5,0.38,0.59,2019-10-12,1106,N,nominal,1.0NRT,252.5,2.9,N
42.85428,-121.1838,300.2,0.58,0.7,2019-10-12,1106,N,nominal,1.0NRT,275.1,5,N
42.85183,-121.17628,297.9,0.58,0.7,2019-10-12,1106,N,nominal,1.0NRT,273.8,2.2,N
42.84606,-121.18048,302.8,0.58,0.7,2019-10-12,1106,N,nominal,1.0NRT,276,2.2,N
42.1297,-120.86473,298.7,0.63,0.72,2019-10-12,1106,N,nominal,1.0NRT,271.5,1.8,N
42.13089,-120.86092,300.9,0.63,0.72,2019-10-12,1106,N,nominal,1.0NRT,271.3,2.2,N
18.7075,-68.5901,331,0.43,0.46,2019-10-12,1724,N,nominal,1.0NRT,298.8,2.5,D
18.70791,-68.58977,336.1,0.43,0.46,2019-10-12,1724,N,nominal,1.0NRT,299.6,3.7,D
18.41045,-70.86434,340.9,0.61,0.53,2019-10-12,1724,N,nominal,1.0NRT,296.4,10.4,D
18.40931,-70.87002,341.7,0.61,0.53,2019-10-12,1724,N,nominal,1.0NRT,296.5,10.4,D
18.92666,-70.35213,342.6,0.55,0.51,2019-10-12,1724,N,nominal,1.0NRT,300.5,21.7,D
19.27354,-69.86355,329.7,0.5,0.49,2019-10-12,1724,N,nominal,1.0NRT,295.9,2.1,D
19.45878,-69.93461,342.6,0.51,0.49,2019-10-12,1724,N,nominal,1.0NRT,298.1,4.8,D
19.45483,-69.97876,342.2,0.51,0.49,2019-10-12,1724,N,nominal,1.0NRT,299.6,7.2,D
19.45726,-70.01443,329.5,0.51,0.49,2019-10-12,1724,N,nominal,1.0NRT,297.1,1.7,D
19.37605,-71.56123,344,0.32,0.55,2019-10-12,1724,N,nominal,1.0NRT,292.9,13.3,D
19.37543,-71.56423,356,0.32,0.55,2019-10-12,1724,N,nominal,1.0NRT,293.1,13,D
19.6091,-70.9726,330.7,0.58,0.52,2019-10-12,1724,N,nominal,1.0NRT,297.3,8,D
19.58233,-71.1313,349.5,0.6,0.53,2019-10-12,1724,N,nominal,1.0NRT,299.3,12.9,D
19.58828,-71.12679,331.7,0.6,0.53,2019-10-12,1724,N,nominal,1.0NRT,298.2,12.9,D
19.57264,-71.33199,335,0.62,0.54,2019-10-12,1724,N,nominal,1.0NRT,296.7,5.7,D
19.57292,-71.33466,336.6,0.62,0.54,2019-10-12,1724,N,nominal,1.0NRT,296.8,5.7,D
33.01222,-79.88663,329.4,0.5,0.66,2019-10-12,1724,N,nominal,1.0NRT,294.1,5.2,D
32.50372,-82.12792,332.5,0.68,0.74,2019-10-12,1724,N,nominal,1.0NRT,289.7,5.4,D
32.51033,-82.13049,326.1,0.68,0.74,2019-10-12,1724,N,nominal,1.0NRT,289.2,4.5,D
32.50338,-82.12929,328.5,0.68,0.74,2019-10-12,1724,N,nominal,1.0NRT,289.8,3.1,D
32.51001,-82.13181,326.5,0.68,0.74,2019-10-12,1724,N,nominal,1.0NRT,288.9,3.1,D
32.50003,-82.79292,344.3,0.74,0.76,2019-10-12,1724,N,nominal,1.0NRT,290.1,12.4,D
32.50533,-82.78779,331.8,0.74,0.76,2019-10-12,1724,N,nominal,1.0NRT,289.2,13.6,D
32.50298,-82.79555,344.6,0.74,0.76,2019-10-12,1724,N,nominal,1.0NRT,290.3,9.6,D
34.79025,-78.10451,347.3,0.36,0.58,2019-10-12,1724,N,nominal,1.0NRT,297.2,5.5,D
34.44094,-79.46227,329.7,0.44,0.62,2019-10-12,1724,N,nominal,1.0NRT,293.2,3.4,D
35.01696,-77.70419,325.8,0.34,0.56,2019-10-12,1724,N,nominal,1.0NRT,293.5,1.3,D
35.15463,-77.79961,326.7,0.34,0.56,2019-10-12,1724,N,nominal,1.0NRT,293.6,2.8,D
34.71037,-79.95384,330.2,0.46,0.63,2019-10-12,1724,N,nominal,1.0NRT,290.8,2.1,D
34.87261,-79.72197,353,0.44,0.62,2019-10-12,1724,N,nominal,1.0NRT,291.1,7.2,D
36.25836,-75.89394,333.1,0.51,0.49,2019-10-12,1724,N,nominal,1.0NRT,292.2,3.8,D
41.45301,-81.67931,347,0.37,0.58,2019-10-12,1730,N,nominal,1.0NRT,294.9,3.8,D
41.4593,-81.67747,330.2,0.37,0.58,2019-10-12,1730,N,nominal,1.0NRT,292,3.8,D
41.56665,-84.0493,342.7,0.48,0.65,2019-10-12,1730,N,nominal,1.0NRT,285.5,5.5,D
44.54475,-72.22446,330.9,0.4,0.37,2019-10-12,1730,N,nominal,1.0NRT,286.9,2.1,D
42.53954,-81.89464,325.8,0.36,0.57,2019-10-12,1730,N,nominal,1.0NRT,285.6,1.3,D
41.63744,-87.14228,326.9,0.66,0.73,2019-10-12,1730,N,nominal,1.0NRT,285.6,4.8,D
46.04514,-73.14305,326.6,0.41,0.37,2019-10-12,1730,N,nominal,1.0NRT,288.9,3,D
17.89673,-92.49123,336.6,0.55,0.42,2019-10-12,1900,N,nominal,1.0NRT,296.8,23,D
17.83986,-93.11751,343.2,0.4,0.44,2019-10-12,1900,N,nominal,1.0NRT,296.3,26.9,D
17.83918,-93.12121,341.4,0.4,0.44,2019-10-12,1900,N,nominal,1.0NRT,296.2,26.9,D
17.84389,-93.1183,352.7,0.4,0.44,2019-10-12,1900,N,nominal,1.0NRT,303.4,26.9,D
17.84321,-93.12202,351.4,0.4,0.44,2019-10-12,1900,N,nominal,1.0NRT,297,26.9,D
17.89167,-93.17798,341.7,0.4,0.44,2019-10-12,1900,N,nominal,1.0NRT,294.4,5.2,D
17.889,-93.19293,342.8,0.4,0.44,2019-10-12,1900,N,nominal,1.0NRT,294.9,6.4,D
17.87599,-93.63091,329.6,0.42,0.46,2019-10-12,1900,N,nominal,1.0NRT,294.2,3,D
18.03029,-93.92555,333.3,0.44,0.46,2019-10-12,1900,N,nominal,1.0NRT,293.8,3.1,D
18.137,-93.48647,333.1,0.41,0.45,2019-10-12,1900,N,nominal,1.0NRT,294.6,3.4,D
17.96917,-94.51801,331.1,0.48,0.48,2019-10-12,1900,N,nominal,1.0NRT,292.7,4.3,D
18.29497,-93.07461,342.8,0.39,0.44,2019-10-12,1900,N,nominal,1.0NRT,289.4,4.1,D
18.10884,-94.39732,330.2,0.47,0.48,2019-10-12,1900,N,nominal,1.0NRT,294.5,5.1,D
18.10955,-94.39642,333.5,0.47,0.48,2019-10-12,1900,N,nominal,1.0NRT,294.7,4.3,D
18.20171,-94.00652,356.9,0.44,0.46,2019-10-12,1900,N,nominal,1.0NRT,295.9,6.9,D
18.20594,-94.00739,335.3,0.44,0.46,2019-10-12,1900,N,nominal,1.0NRT,294.9,6.9,D
18.64241,-92.17108,338.7,0.51,0.41,2019-10-12,1900,N,nominal,1.0NRT,296.5,5.9,D
18.64618,-92.17181,336.7,0.51,0.41,2019-10-12,1900,N,nominal,1.0NRT,294.8,4.5,D
19.29564,-92.16547,331.9,0.5,0.41,2019-10-12,1900,N,nominal,1.0NRT,297.4,55.2,D
19.2948,-92.17021,332.4,0.5,0.41,2019-10-12,1900,N,nominal,1.0NRT,294.6,14,D
19.3653,-92.00912,332.1,0.49,0.4,2019-10-12,1900,N,nominal,1.0NRT,294.6,2.9,D
19.39375,-92.04346,341.1,0.49,0.4,2019-10-12,1900,N,nominal,1.0NRT,295.5,9.5,D
19.39745,-92.04417,345.3,0.49,0.4,2019-10-12,1900,N,nominal,1.0NRT,294.9,5.6,D
19.43883,-92.03594,337.7,0.49,0.4,2019-10-12,1900,N,nominal,1.0NRT,295.7,13.3,D
19.44253,-92.03666,340.2,0.49,0.4,2019-10-12,1900,N,nominal,1.0NRT,294.9,13.3,D
19.52366,-92.19135,335.7,0.5,0.41,2019-10-12,1900,N,nominal,1.0NRT,295.3,5.2,D
19.56547,-92.23862,342.3,0.5,0.41,2019-10-12,1900,N,nominal,1.0NRT,298.8,50.9,D
19.59066,-92.20433,330.5,0.5,0.41,2019-10-12,1900,N,nominal,1.0NRT,295.5,2.6,D
22.67834,-81.92277,342.5,0.49,0.49,2019-10-12,1906,N,nominal,1.0NRT,297.5,5.4,D
22.68283,-81.92332,334.2,0.49,0.49,2019-10-12,1906,N,nominal,1.0NRT,295.8,5.4,D
22.68013,-81.92165,350.1,0.49,0.49,2019-10-12,1906,N,nominal,1.0NRT,295.9,11.1,D
22.68462,-81.92219,340,0.49,0.49,2019-10-12,1906,N,nominal,1.0NRT,295.3,6.4,D
20.04818,-99.29044,325.3,0.44,0.63,2019-10-12,1906,N,nominal,1.0NRT,276.7,3.7,D
20.0486,-99.29074,325.4,0.44,0.62,2019-10-12,1906,N,nominal,1.0NRT,277.1,3.4,D
28.05758,-82.11024,332.8,0.55,0.51,2019-10-12,1906,N,nominal,1.0NRT,298.8,7.6,D
25.60244,-100.92067,338.9,0.42,0.61,2019-10-12,1906,N,nominal,1.0NRT,291.8,3.7,D
28.91065,-81.33198,340.8,0.63,0.54,2019-10-12,1906,N,nominal,1.0NRT,299.7,7.1,D
29.29842,-82.18727,335.1,0.57,0.52,2019-10-12,1906,N,nominal,1.0NRT,297.5,4.5,D
26.8875,-101.45262,333.2,0.43,0.62,2019-10-12,1906,N,nominal,1.0NRT,290.1,4.3,D
30.12473,-83.04662,341.4,0.51,0.5,2019-10-12,1906,N,nominal,1.0NRT,300.5,5.1,D
30.12932,-83.04718,347,0.51,0.5,2019-10-12,1906,N,nominal,1.0NRT,302.8,7.8,D
30.12427,-83.04905,341.2,0.51,0.5,2019-10-12,1906,N,nominal,1.0NRT,301.3,7.7,D
30.12886,-83.04961,345.6,0.51,0.5,2019-10-12,1906,N,nominal,1.0NRT,303.6,7.7,D
30.34079,-82.7646,339.1,0.54,0.51,2019-10-12,1906,N,nominal,1.0NRT,298.9,5.1,D
29.80697,-90.8972,331.1,0.38,0.36,2019-10-12,1906,N,nominal,1.0NRT,290,2.1,D
29.81087,-90.89391,332.1,0.38,0.36,2019-10-12,1906,N,nominal,1.0NRT,289.6,5.1,D
29.81026,-90.89787,330.8,0.38,0.36,2019-10-12,1906,N,nominal,1.0NRT,289.5,2.1,D
30.13627,-91.11356,341.6,0.38,0.36,2019-10-12,1906,N,nominal,1.0NRT,291.2,5.4,D
30.1618,-91.10236,337,0.38,0.36,2019-10-12,1906,N,nominal,1.0NRT,288.4,4.8,D
29.99062,-92.18748,333.2,0.39,0.37,2019-10-12,1906,N,nominal,1.0NRT,295,2.6,D
29.93842,-92.54921,331.5,0.4,0.37,2019-10-12,1906,N,nominal,1.0NRT,296.1,3.5,D
30.05193,-92.20428,326,0.39,0.37,2019-10-12,1906,N,nominal,1.0NRT,294.6,1.1,D
29.46894,-95.53149,339.9,0.52,0.42,2019-10-12,1906,N,nominal,1.0NRT,295.9,4.2,D
30.05728,-92.46771,333.2,0.4,0.37,2019-10-12,1906,N,nominal,1.0NRT,293.3,3.4,D
29.68929,-94.66079,329.8,0.47,0.4,2019-10-12,1906,N,nominal,1.0NRT,293.9,6.5,D
30.12642,-92.14877,333,0.39,0.36,2019-10-12,1906,N,nominal,1.0NRT,296.3,3.5,D
30.15673,-92.18432,337.7,0.39,0.36,2019-10-12,1906,N,nominal,1.0NRT,294.2,2.2,D
30.00802,-93.09713,326.2,0.41,0.37,2019-10-12,1906,N,nominal,1.0NRT,292.5,1.5,D
29.1853,-97.47138,340.2,0.45,0.47,2019-10-12,1906,N,nominal,1.0NRT,295.3,7.7,D
29.74361,-95.00124,330.2,0.49,0.4,2019-10-12,1906,N,nominal,1.0NRT,296.7,4.2,D
30.11482,-93.29701,329.9,0.42,0.38,2019-10-12,1906,N,nominal,1.0NRT,295,4.2,D
30.36088,-91.93378,349,0.39,0.36,2019-10-12,1906,N,nominal,1.0NRT,297,11.3,D
31.36452,-84.18658,353.7,0.46,0.47,2019-10-12,1906,N,nominal,1.0NRT,297.8,12.7,D
30.36355,-91.93852,332.4,0.39,0.36,2019-10-12,1906,N,nominal,1.0NRT,292.7,11.3,D
30.36291,-91.94255,357.1,0.39,0.36,2019-10-12,1906,N,nominal,1.0NRT,301.5,11.3,D
30.09803,-93.85348,334.8,0.44,0.38,2019-10-12,1906,N,nominal,1.0NRT,292.2,5.1,D
30.09723,-93.85796,328.6,0.44,0.38,2019-10-12,1906,N,nominal,1.0NRT,291.4,5.1,D
31.61935,-83.3559,340.5,0.51,0.5,2019-10-12,1906,N,nominal,1.0NRT,299.8,15.8,D
31.62393,-83.35646,341.3,0.51,0.5,2019-10-12,1906,N,nominal,1.0NRT,296.8,15.8,D
30.16725,-95.01056,331.1,0.48,0.4,2019-10-12,1906,N,nominal,1.0NRT,290.3,3.8,D
